allow_double_logging,completed_date,consistency_score,consistency_weight,current_streak,current_value,health_score,longest_streak,maximum_session_period,minimum_session_daily,minimum_session_period,misses_allowed_per_period,momentum_score,momentum_weight,period_end,period_start,progress_percentage,progress_score,progress_weight,created_at,id,last_updated_at,goal_id,health_status,metric,schedule_spec,target_operator,uuid,target_value
True,,50.0,45,0,1.0,55.0,0,2,1.0,1,1,100.0,25,2026-05-26,2026-05-26,25.0,25.0,30,2026-05-26 05:00:00.000000,40284,2026-05-26 22:00:00.000000,808e6749-c732-4c0b-837b-91c7366fc671,AT_RISK,COUNT,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,9bbbcef9-e6f1-4db7-97d8-e2bb0f8ba269,80.0
True,,50.0,45,0,1.0,55.0,0,2,1.0,1,1,100.0,25,2026-05-27,2026-05-27,25.0,25.0,30,2026-05-27 05:00:00.000000,40285,2026-05-27 22:00:00.000000,808e6749-c732-4c0b-837b-91c7366fc671,AT_RISK,COUNT,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,37a96419-e912-4bd7-a495-4563a2e5bc41,80.0
True,,50.0,45,0,1.0,55.0,0,2,1.0,1,1,100.0,25,2026-05-28,2026-05-28,25.0,25.0,30,2026-05-28 05:00:00.000000,40286,2026-05-28 22:00:00.000000,808e6749-c732-4c0b-837b-91c7366fc671,AT_RISK,COUNT,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,929c328f-0cc5-4a3b-96e0-0ca5fd5286b9,80.0
True,,50.0,45,0,1.0,55.0,0,2,1.0,1,1,100.0,25,2026-05-29,2026-05-29,25.0,25.0,30,2026-05-29 05:00:00.000000,40287,2026-05-29 22:00:00.000000,808e6749-c732-4c0b-837b-91c7366fc671,AT_RISK,COUNT,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,75ebcce8-8c4e-4673-9053-70facf6dd675,80.0
True,,0.0,45,0,0.0,0.0,0,2,1.0,1,1,0.0,25,2026-05-30,2026-05-30,0.0,0.0,30,2026-05-30 05:00:00.000000,40288,2026-05-30 22:00:00.000000,808e6749-c732-4c0b-837b-91c7366fc671,CRITICAL,COUNT,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,586854f8-89ee-4182-aaee-3b8408a24531,80.0
True,,50.0,45,0,1.0,55.0,0,2,1.0,1,1,100.0,25,2026-05-31,2026-05-31,25.0,25.0,30,2026-05-31 05:00:00.000000,40289,2026-05-31 22:00:00.000000,808e6749-c732-4c0b-837b-91c7366fc671,AT_RISK,COUNT,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,f2c11973-156e-46f4-9e82-c1787d14f73a,80.0
True,,50.0,45,0,1.0,55.0,0,2,1.0,1,1,100.0,25,2026-06-01,2026-06-01,25.0,25.0,30,2026-06-01 05:00:00.000000,40290,2026-06-01 22:00:00.000000,808e6749-c732-4c0b-837b-91c7366fc671,AT_RISK,COUNT,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,cfeb5ce4-de2b-4229-87e7-d2089ee6d431,80.0
True,,50.0,45,0,1.0,55.0,0,2,1.0,1,1,100.0,25,2026-06-02,2026-06-02,25.0,25.0,30,2026-06-02 05:00:00.000000,40291,2026-06-02 22:00:00.000000,808e6749-c732-4c0b-837b-91c7366fc671,AT_RISK,COUNT,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,54cbd435-8386-4d7c-b5a5-d772ed7fe144,80.0
True,,50.0,45,0,1.0,55.0,0,2,1.0,1,1,100.0,25,2026-06-03,2026-06-03,25.0,25.0,30,2026-06-03 05:00:00.000000,40292,2026-06-03 22:00:00.000000,808e6749-c732-4c0b-837b-91c7366fc671,AT_RISK,COUNT,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,0c3a798a-1869-49c5-a577-58e589c7ea0a,80.0
True,,0.0,45,0,0.0,0.0,0,2,1.0,1,1,0.0,25,2026-06-04,2026-06-04,0.0,0.0,30,2026-06-04 05:00:00.000000,40293,2026-06-04 22:00:00.000000,808e6749-c732-4c0b-837b-91c7366fc671,CRITICAL,COUNT,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,7a19c408-0f7f-4977-9468-2b2625871a0d,80.0
True,,50.0,45,0,1.0,55.0,0,2,1.0,1,1,100.0,25,2026-06-05,2026-06-05,25.0,25.0,30,2026-06-05 05:00:00.000000,40294,2026-06-05 22:00:00.000000,808e6749-c732-4c0b-837b-91c7366fc671,AT_RISK,COUNT,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,00b1b642-cb3e-432d-9aaa-730266e43287,80.0
True,,50.0,45,0,1.0,55.0,0,2,1.0,1,1,100.0,25,2026-06-06,2026-06-06,25.0,25.0,30,2026-06-06 05:00:00.000000,40295,2026-06-06 22:00:00.000000,808e6749-c732-4c0b-837b-91c7366fc671,AT_RISK,COUNT,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,0dc3b54f-b8e3-4257-aa82-4b1ef7c131f3,80.0
True,,50.0,45,0,1.0,55.0,0,2,1.0,1,1,100.0,25,2026-06-07,2026-06-07,25.0,25.0,30,2026-06-07 05:00:00.000000,40296,2026-06-07 22:00:00.000000,808e6749-c732-4c0b-837b-91c7366fc671,AT_RISK,COUNT,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,8e4e7293-1f8b-4b3f-80f4-b1258649e143,80.0
True,,0.0,45,0,0.0,0.0,0,2,1.0,1,1,0.0,25,2026-06-08,2026-06-08,0.0,0.0,30,2026-06-08 05:00:00.000000,40297,2026-06-08 22:00:00.000000,808e6749-c732-4c0b-837b-91c7366fc671,CRITICAL,COUNT,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,b018a4c2-7d8b-43b4-adfd-1631387ef58c,80.0
True,,50.0,45,0,1.0,55.0,0,2,1.0,1,1,100.0,25,2026-06-09,2026-06-09,25.0,25.0,30,2026-06-09 05:00:00.000000,40298,2026-06-09 22:00:00.000000,808e6749-c732-4c0b-837b-91c7366fc671,AT_RISK,COUNT,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,ede3d98a-3b2c-41fc-aa03-46029cc5f942,80.0
True,,50.0,45,0,1.0,55.0,0,2,1.0,1,1,100.0,25,2026-06-10,2026-06-10,25.0,25.0,30,2026-06-10 05:00:00.000000,40299,2026-06-10 22:00:00.000000,808e6749-c732-4c0b-837b-91c7366fc671,AT_RISK,COUNT,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,55157339-3a08-46f6-ab0b-6a405dd70bae,80.0
True,,50.0,45,0,1.0,55.0,0,2,1.0,1,1,100.0,25,2026-06-11,2026-06-11,25.0,25.0,30,2026-06-11 05:00:00.000000,40300,2026-06-11 22:00:00.000000,808e6749-c732-4c0b-837b-91c7366fc671,AT_RISK,COUNT,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,a1b95f7c-0ede-4d89-865c-427b14358de3,80.0
True,,0.0,45,0,0.0,0.0,0,2,1.0,1,1,0.0,25,2026-06-12,2026-06-12,0.0,0.0,30,2026-06-12 05:00:00.000000,40301,2026-06-12 22:00:00.000000,808e6749-c732-4c0b-837b-91c7366fc671,CRITICAL,COUNT,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,b790a106-e828-46a6-adc0-72aaff45a271,80.0
True,,50.0,45,0,1.0,55.0,0,2,1.0,1,1,100.0,25,2026-06-13,2026-06-13,25.0,25.0,30,2026-06-13 05:00:00.000000,40302,2026-06-13 22:00:00.000000,808e6749-c732-4c0b-837b-91c7366fc671,AT_RISK,COUNT,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,b6ee79aa-39a6-4527-9318-1a7f3ba6c8c6,80.0
True,,50.0,45,0,1.0,55.0,0,2,1.0,1,1,100.0,25,2026-06-14,2026-06-14,25.0,25.0,30,2026-06-14 05:00:00.000000,40303,2026-06-14 22:00:00.000000,808e6749-c732-4c0b-837b-91c7366fc671,AT_RISK,COUNT,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,ea5115e6-d1fe-48e1-9cf8-e44e736ad236,80.0
True,,50.0,45,0,1.0,55.0,0,2,1.0,1,1,100.0,25,2026-06-15,2026-06-15,25.0,25.0,30,2026-06-15 05:00:00.000000,40304,2026-06-15 22:00:00.000000,808e6749-c732-4c0b-837b-91c7366fc671,AT_RISK,COUNT,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,983dfcdd-766a-4820-acaf-1ee0a4316103,80.0
True,,0.0,45,0,0.0,0.0,0,2,1.0,1,1,0.0,25,2026-06-16,2026-06-16,0.0,0.0,30,2026-06-16 05:00:00.000000,40305,2026-06-16 22:00:00.000000,808e6749-c732-4c0b-837b-91c7366fc671,CRITICAL,COUNT,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,d0a7269e-dde9-4996-a548-7e2e261ff418,80.0
True,,50.0,45,0,1.0,55.0,0,2,1.0,1,1,100.0,25,2026-06-17,2026-06-17,25.0,25.0,30,2026-06-17 05:00:00.000000,40306,2026-06-17 22:00:00.000000,808e6749-c732-4c0b-837b-91c7366fc671,AT_RISK,COUNT,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,e00f0fc7-84a8-4fd3-a083-e00f2f8589a4,80.0
True,,50.0,45,0,1.0,55.0,0,2,1.0,1,1,100.0,25,2026-06-18,2026-06-18,25.0,25.0,30,2026-06-18 05:00:00.000000,40307,2026-06-18 22:00:00.000000,808e6749-c732-4c0b-837b-91c7366fc671,AT_RISK,COUNT,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,78538ad4-e25b-48a8-ba93-4839dee71b1b,80.0
True,,50.0,45,0,1.0,55.0,0,2,1.0,1,1,100.0,25,2026-06-19,2026-06-19,25.0,25.0,30,2026-06-19 05:00:00.000000,40308,2026-06-19 22:00:00.000000,808e6749-c732-4c0b-837b-91c7366fc671,AT_RISK,COUNT,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,d49751dc-9769-48af-b299-b2548a6a31f7,80.0
True,,0.0,45,0,0.0,0.0,0,2,1.0,1,1,0.0,25,2026-06-20,2026-06-20,0.0,0.0,30,2026-06-20 05:00:00.000000,40309,2026-06-20 22:00:00.000000,808e6749-c732-4c0b-837b-91c7366fc671,CRITICAL,COUNT,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,53583dce-dfc7-48eb-8eba-25e583964ac5,80.0
True,,50.0,45,0,1.0,55.0,0,2,1.0,1,1,100.0,25,2026-06-21,2026-06-21,25.0,25.0,30,2026-06-21 05:00:00.000000,40310,2026-06-21 22:00:00.000000,808e6749-c732-4c0b-837b-91c7366fc671,AT_RISK,COUNT,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,abb6628f-1bd7-421e-854f-8f391e84d5ee,80.0
True,,50.0,45,0,1.0,55.0,0,2,1.0,1,1,100.0,25,2026-06-22,2026-06-22,25.0,25.0,30,2026-06-22 05:00:00.000000,40311,2026-06-22 22:00:00.000000,808e6749-c732-4c0b-837b-91c7366fc671,AT_RISK,COUNT,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,4baf68b5-b80f-4615-9bb9-fad1c98d0c60,80.0
True,,50.0,45,0,1.0,55.0,0,2,1.0,1,1,100.0,25,2026-06-23,2026-06-23,25.0,25.0,30,2026-06-23 05:00:00.000000,40312,2026-06-23 22:00:00.000000,808e6749-c732-4c0b-837b-91c7366fc671,AT_RISK,COUNT,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,dfe22acb-d8e2-43e0-a38c-cdba54ae522c,80.0
True,,0.0,45,0,0.0,0.0,0,2,1.0,1,1,0.0,25,2026-06-24,2026-06-24,0.0,0.0,30,2026-06-24 05:00:00.000000,40313,2026-06-24 22:00:00.000000,808e6749-c732-4c0b-837b-91c7366fc671,CRITICAL,COUNT,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,972466d6-094a-4091-a5e1-0c36a107befb,80.0
True,,50.0,45,0,1.0,55.0,0,2,1.0,1,1,100.0,25,2026-06-25,2026-06-25,25.0,25.0,30,2026-06-25 05:00:00.000000,40314,2026-06-25 22:00:00.000000,808e6749-c732-4c0b-837b-91c7366fc671,AT_RISK,COUNT,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,bb21bdcd-7902-48b7-a322-b5cb1d103b0b,80.0
True,,50.0,45,0,1.0,55.0,0,2,1.0,1,1,100.0,25,2026-06-26,2026-06-26,25.0,25.0,30,2026-06-26 05:00:00.000000,40315,2026-06-26 22:00:00.000000,808e6749-c732-4c0b-837b-91c7366fc671,AT_RISK,COUNT,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,3560f5df-2698-481f-8b3c-198d15ee0cc6,80.0
True,,0.0,45,0,0.0,0.0,0,2,1.0,1,1,0.0,25,2026-06-27,2026-06-27,0.0,0.0,30,2026-06-27 05:00:00.000000,40316,2026-06-27 22:00:00.000000,808e6749-c732-4c0b-837b-91c7366fc671,CRITICAL,COUNT,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,593e50a8-98ea-49c6-a984-d0124d1c671c,80.0
True,,50.0,45,0,1.0,55.0,0,2,1.0,1,1,100.0,25,2026-06-28,2026-06-28,25.0,25.0,30,2026-06-28 05:00:00.000000,40317,2026-06-28 22:00:00.000000,808e6749-c732-4c0b-837b-91c7366fc671,AT_RISK,COUNT,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,67ea85f7-eb37-4664-8cf0-6060c0225462,80.0
True,,0.0,45,0,0.0,0.0,0,2,1.0,1,1,0.0,25,2026-06-29,2026-06-29,0.0,0.0,30,2026-06-29 05:00:00.000000,40318,2026-06-29 22:00:00.000000,808e6749-c732-4c0b-837b-91c7366fc671,CRITICAL,COUNT,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,bca125ef-b516-4d09-bc3f-b08c4c5355c9,80.0
True,,50.0,45,0,1.0,55.0,0,2,1.0,1,1,100.0,25,2026-06-30,2026-06-30,25.0,25.0,30,2026-06-30 05:00:00.000000,40319,2026-06-30 22:00:00.000000,808e6749-c732-4c0b-837b-91c7366fc671,AT_RISK,COUNT,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,1c351204-19ee-40db-9483-654648a112d6,80.0
True,,60.0,40,0,3.0,62.12,0,4,0.4,2,1,100.0,25,2026-04-05,2026-04-01,37.5,37.5,35,2026-04-01 05:00:00.000000,40323,2026-04-05 22:00:00.000000,8cfd81f1-2aca-4eb6-8367-57fa343bceb3,ON_TRACK,COUNT,"{""version"":2,""scheduleType"":""WEEKLY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":2,""maxCheckins"":4},""rules"":[],""exclusions"":[]}",GREATER_THAN,43534bcc-c0bf-4b78-bb8b-094632b1ec1b,30.0
True,,42.86,40,0,3.0,50.87,0,4,0.29,2,1,82.42,25,2026-04-12,2026-04-06,37.5,37.5,35,2026-04-06 05:00:00.000000,40324,2026-04-12 22:00:00.000000,8cfd81f1-2aca-4eb6-8367-57fa343bceb3,AT_RISK,COUNT,"{""version"":2,""scheduleType"":""WEEKLY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":2,""maxCheckins"":4},""rules"":[],""exclusions"":[]}",GREATER_THAN,cbf2a6c5-7407-461b-a3b0-925605142618,30.0
True,,28.57,40,0,2.0,35.24,0,4,0.29,2,1,60.24,25,2026-04-19,2026-04-13,25.0,25.0,35,2026-04-13 05:00:00.000000,40325,2026-04-19 22:00:00.000000,8cfd81f1-2aca-4eb6-8367-57fa343bceb3,CRITICAL,COUNT,"{""version"":2,""scheduleType"":""WEEKLY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":2,""maxCheckins"":4},""rules"":[],""exclusions"":[]}",GREATER_THAN,d4589df5-0ebd-4425-8db6-1e33d2899909,30.0
True,,42.86,40,0,3.0,55.27,0,4,0.29,2,1,100.0,25,2026-04-26,2026-04-20,37.5,37.5,35,2026-04-20 05:00:00.000000,40326,2026-04-26 22:00:00.000000,8cfd81f1-2aca-4eb6-8367-57fa343bceb3,AT_RISK,COUNT,"{""version"":2,""scheduleType"":""WEEKLY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":2,""maxCheckins"":4},""rules"":[],""exclusions"":[]}",GREATER_THAN,6eb12289-a6d8-4057-bf88-b039052b585f,30.0
True,,42.86,40,0,3.0,55.27,0,4,0.29,2,1,100.0,25,2026-05-03,2026-04-27,37.5,37.5,35,2026-04-27 05:00:00.000000,40327,2026-05-03 22:00:00.000000,8cfd81f1-2aca-4eb6-8367-57fa343bceb3,AT_RISK,COUNT,"{""version"":2,""scheduleType"":""WEEKLY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":2,""maxCheckins"":4},""rules"":[],""exclusions"":[]}",GREATER_THAN,761bb598-821c-4df0-88f4-2dd0a1fb4658,30.0
True,,42.86,40,0,3.0,55.27,0,4,0.29,2,1,100.0,25,2026-05-10,2026-05-04,37.5,37.5,35,2026-05-04 05:00:00.000000,40328,2026-05-10 22:00:00.000000,8cfd81f1-2aca-4eb6-8367-57fa343bceb3,AT_RISK,COUNT,"{""version"":2,""scheduleType"":""WEEKLY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":2,""maxCheckins"":4},""rules"":[],""exclusions"":[]}",GREATER_THAN,0235ebc7-f93a-45f0-9253-6212853e88bc,30.0
True,,28.57,40,0,2.0,36.84,0,4,0.29,2,1,66.66,25,2026-05-17,2026-05-11,25.0,25.0,35,2026-05-11 05:00:00.000000,40329,2026-05-17 22:00:00.000000,8cfd81f1-2aca-4eb6-8367-57fa343bceb3,CRITICAL,COUNT,"{""version"":2,""scheduleType"":""WEEKLY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":2,""maxCheckins"":4},""rules"":[],""exclusions"":[]}",GREATER_THAN,48eeb8eb-9e8c-4409-9374-5453b9db303b,30.0
True,,42.86,40,0,3.0,55.27,0,4,0.29,2,1,100.0,25,2026-05-24,2026-05-18,37.5,37.5,35,2026-05-18 05:00:00.000000,40330,2026-05-24 22:00:00.000000,8cfd81f1-2aca-4eb6-8367-57fa343bceb3,AT_RISK,COUNT,"{""version"":2,""scheduleType"":""WEEKLY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":2,""maxCheckins"":4},""rules"":[],""exclusions"":[]}",GREATER_THAN,39130df0-9fe7-47bc-8138-4b2ae9b02f0c,30.0
True,,42.86,40,0,3.0,55.27,0,4,0.29,2,1,100.0,25,2026-05-31,2026-05-25,37.5,37.5,35,2026-05-25 05:00:00.000000,40331,2026-05-31 22:00:00.000000,8cfd81f1-2aca-4eb6-8367-57fa343bceb3,AT_RISK,COUNT,"{""version"":2,""scheduleType"":""WEEKLY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":2,""maxCheckins"":4},""rules"":[],""exclusions"":[]}",GREATER_THAN,b275b629-ce2e-43f4-9bc5-1ed42a3117e3,30.0
